student_id,enrolled_courses,video_watch_mins,avg_quiz_score,days_active,completion_status
STU_01691,"Python Programming, Data Visualization, Deep Learning, Machine Learning",819,89.4,70,1
STU_01692,"Artificial Intelligence, Machine Learning, Deep Learning",294,25.9,9,0
STU_01693,"Cyber Security, Deep Learning, Blockchain, Cloud Computing, Data Science, Machine Learning",154,80.9,14,0
STU_01694,"Python Programming, Cyber Security",161,56.8,3,0
STU_01695,"Artificial Intelligence, Web Development",936,88.0,25,1
STU_01696,Cyber Security,1476,81.3,52,1
STU_01697,"Deep Learning, Data Visualization, Artificial Intelligence, Machine Learning",1307,85.8,67,0
STU_01698,Python Programming,145,61.6,9,0
STU_01699,"Machine Learning, Data Science, Cloud Computing",1004,81.4,59,1
STU_01700,"Deep Learning, Python Programming",503,62.4,8,0
STU_01701,"Artificial Intelligence, Cloud Computing",1268,68.5,53,1
STU_01702,"Blockchain, Artificial Intelligence",170,75.3,7,0
STU_01703,"Cloud Computing, Machine Learning, Python Programming, Data Visualization, Deep Learning",267,39.8,1,0
STU_01704,"Machine Learning, Deep Learning",1092,86.4,40,1
STU_01705,"Artificial Intelligence, Deep Learning",1355,80.0,44,1
STU_01706,"Web Development, Data Visualization",1624,71.2,58,0
STU_01707,"Data Science, Web Development",1068,79.0,45,1
STU_01708,"Data Visualization, Deep Learning, Machine Learning",1420,82.3,59,1
STU_01709,"Python Programming, Artificial Intelligence",1044,72.5,62,1
STU_01710,"Data Science, Deep Learning, Machine Learning",846,78.0,46,1
STU_01711,"Data Science, Blockchain",1397,83.6,67,1
STU_01712,"Artificial Intelligence, Machine Learning",860,76.5,37,1
STU_01713,"Web Development, Machine Learning",10,69.9,24,0
STU_01714,"Blockchain, Deep Learning, Machine Learning",1289,95.4,31,1
STU_01715,"Deep Learning, Blockchain, Cyber Security, Web Development",1114,92.5,14,1
STU_01716,Web Development,1426,92.0,82,1
STU_01717,"Artificial Intelligence, Cyber Security",1622,82.7,32,1
STU_01718,"Cloud Computing, Data Visualization, Blockchain",1257,94.6,54,1
STU_01719,"Deep Learning, Cloud Computing, Machine Learning",370,43.3,1,0
STU_01720,"Cyber Security, Blockchain, Deep Learning, Machine Learning",161,61.6,3,0
STU_01721,"Deep Learning, Data Visualization, Cyber Security, Artificial Intelligence, Machine Learning",109,81.8,7,0
STU_01722,"Cloud Computing, Data Visualization, Python Programming, Machine Learning, Artificial Intelligence",390,74.0,12,0
STU_01723,Deep Learning,385,44.6,16,0
STU_01724,"Blockchain, Machine Learning, Cloud Computing",726,77.4,40,0
STU_01725,Machine Learning,388,93.1,10,0
STU_01726,"Deep Learning, Artificial Intelligence",555,49.8,9,0
STU_01727,"Cloud Computing, Artificial Intelligence",1468,67.6,42,1
STU_01728,Blockchain,1550,85.2,32,0
STU_01729,"Cloud Computing, Web Development, Deep Learning, Data Visualization, Artificial Intelligence",1065,87.0,53,1
STU_01730,"Python Programming, Cyber Security, Data Science, Data Visualization",200,78.1,16,0
STU_01731,Artificial Intelligence,1345,90.5,58,1
STU_01732,"Blockchain, Cyber Security",895,79.8,29,1
STU_01733,"Machine Learning, Deep Learning",223,97.0,21,1
STU_01734,"Data Visualization, Artificial Intelligence",1669,88.9,53,1
STU_01735,"Python Programming, Deep Learning, Data Science, Cloud Computing",134,54.8,5,0
STU_01736,"Cyber Security, Deep Learning, Machine Learning",1396,83.9,61,1
STU_01737,"Data Visualization, Blockchain, Cloud Computing",482,62.2,17,0
STU_01738,"Python Programming, Data Science",249,54.7,13,1
STU_01739,"Deep Learning, Data Visualization",387,62.7,3,0
STU_01740,"Blockchain, Data Visualization",333,87.1,7,0
STU_01741,"Web Development, Cyber Security, Cloud Computing, Python Programming",92,58.3,4,0
STU_01742,"Data Science, Python Programming, Cyber Security",155,50.7,11,0
STU_01743,"Data Visualization, Cloud Computing",457,12.2,8,0
STU_01744,"Blockchain, Machine Learning, Cyber Security",531,41.8,11,0
STU_01745,"Data Science, Deep Learning",589,72.6,52,1
STU_01746,"Machine Learning, Data Science",1665,80.0,35,1
STU_01747,"Machine Learning, Data Visualization, Artificial Intelligence",378,14.9,12,0
STU_01748,"Data Visualization, Cyber Security, Data Science, Cloud Computing",901,84.4,19,1
STU_01749,"Artificial Intelligence, Blockchain, Cyber Security, Data Science, Machine Learning",445,29.5,11,0
STU_01750,Machine Learning,962,91.8,59,1
STU_01751,"Artificial Intelligence, Blockchain, Deep Learning",1537,83.4,44,1
STU_01752,"Web Development, Python Programming, Machine Learning, Data Science",1380,95.9,80,1
STU_01753,"Deep Learning, Cloud Computing, Machine Learning",1218,68.8,31,1
STU_01754,"Data Visualization, Artificial Intelligence, Data Science, Cloud Computing, Deep Learning, Machine Learning",10,45.2,1,0
STU_01755,Web Development,527,61.2,11,0
STU_01756,"Python Programming, Artificial Intelligence",859,81.1,33,1
STU_01757,Blockchain,258,49.9,6,1
STU_01758,"Artificial Intelligence, Cyber Security, Data Visualization, Blockchain",1240,81.0,44,1
STU_01759,"Machine Learning, Web Development, Deep Learning",726,79.1,53,1
STU_01760,"Artificial Intelligence, Blockchain",129,63.3,5,0
STU_01761,"Cyber Security, Data Visualization, Deep Learning",1397,95.8,50,1
STU_01762,"Python Programming, Cloud Computing",197,36.0,17,1
STU_01763,"Deep Learning, Cyber Security, Blockchain, Artificial Intelligence, Python Programming, Machine Learning",1269,84.1,40,1
STU_01764,"Cyber Security, Data Science, Web Development, Data Visualization",372,68.0,1,0
STU_01765,"Python Programming, Machine Learning",232,29.1,10,0
STU_01766,"Data Visualization, Data Science, Machine Learning",1171,87.4,35,0
STU_01767,"Cloud Computing, Data Science, Cyber Security",321,53.7,10,0
STU_01768,"Python Programming, Blockchain, Artificial Intelligence",1292,85.3,31,0
STU_01769,"Blockchain, Machine Learning",371,47.7,9,0
STU_01770,"Python Programming, Web Development, Blockchain, Data Visualization",133,55.2,10,0
STU_01771,"Artificial Intelligence, Deep Learning",190,28.3,4,0
STU_01772,"Python Programming, Web Development, Deep Learning, Data Visualization, Machine Learning",910,89.7,34,0
STU_01773,Machine Learning,1432,86.8,31,1
STU_01774,"Data Science, Web Development, Python Programming",1023,95.0,61,1
STU_01775,"Deep Learning, Web Development, Machine Learning",287,67.0,9,0
STU_01776,"Blockchain, Data Visualization",1555,82.5,27,1
STU_01777,"Artificial Intelligence, Machine Learning, Deep Learning",293,49.1,13,0
STU_01778,"Deep Learning, Python Programming, Data Visualization, Machine Learning",460,76.5,11,0
STU_01779,"Cloud Computing, Deep Learning, Python Programming, Machine Learning",175,49.0,9,0
STU_01780,"Web Development, Cyber Security, Machine Learning, Deep Learning",1500,100.0,57,1
STU_01781,"Web Development, Data Science, Cloud Computing, Python Programming",880,100.0,66,1
STU_01782,"Data Visualization, Data Science",309,42.9,8,0
STU_01783,"Deep Learning, Cyber Security, Machine Learning, Data Science",338,44.5,1,1
STU_01784,"Cyber Security, Data Visualization, Artificial Intelligence",726,86.5,34,1
STU_01785,"Python Programming, Artificial Intelligence, Web Development",1085,88.8,49,1
STU_01786,"Cloud Computing, Artificial Intelligence, Data Visualization, Cyber Security",410,99.0,4,0
STU_01787,"Data Science, Deep Learning, Cyber Security, Web Development, Machine Learning",282,68.8,6,0
STU_01788,"Artificial Intelligence, Cyber Security",748,75.0,31,1
STU_01789,"Cloud Computing, Deep Learning, Python Programming, Web Development",1261,80.0,37,1
STU_01790,Python Programming,146,68.4,6,0
STU_01791,"Deep Learning, Artificial Intelligence, Blockchain, Cloud Computing, Machine Learning",1140,69.9,61,1
STU_01792,"Artificial Intelligence, Data Visualization, Deep Learning, Machine Learning",1174,100.0,47,0
STU_01793,"Cyber Security, Machine Learning, Artificial Intelligence, Python Programming",1199,84.9,48,1
STU_01794,"Artificial Intelligence, Data Science, Machine Learning",361,23.1,12,0
STU_01795,"Artificial Intelligence, Web Development, Machine Learning",914,100.0,55,1
STU_01796,"Data Science, Artificial Intelligence",363,21.7,4,0
STU_01797,"Artificial Intelligence, Cloud Computing, Blockchain",1418,72.0,41,1
STU_01798,"Artificial Intelligence, Cloud Computing, Cyber Security, Python Programming",1497,97.0,45,1
STU_01799,Data Visualization,71,65.7,7,0
STU_01800,"Blockchain, Data Visualization, Data Science",1411,74.0,55,1
STU_01801,Python Programming,713,78.0,53,1
STU_01802,"Machine Learning, Cloud Computing",1365,100.0,68,1
STU_01803,"Data Science, Cloud Computing, Data Visualization, Artificial Intelligence",53,46.8,11,0
STU_01804,"Blockchain, Cyber Security",44,42.0,9,0
STU_01805,"Cyber Security, Artificial Intelligence, Data Science",1014,79.1,23,0
STU_01806,"Blockchain, Deep Learning, Cyber Security, Machine Learning",1063,76.6,13,1
STU_01807,"Deep Learning, Data Visualization, Cyber Security, Machine Learning",1059,81.0,42,0
STU_01808,"Python Programming, Machine Learning",450,55.0,7,0
STU_01809,"Artificial Intelligence, Data Visualization, Cloud Computing",1729,90.0,36,1
STU_01810,"Deep Learning, Blockchain, Cyber Security, Web Development",983,70.0,44,1
STU_01811,Data Visualization,940,80.8,49,1
STU_01812,Python Programming,1747,88.9,27,1
STU_01813,"Python Programming, Data Science",41,67.0,9,0
STU_01814,"Data Science, Cloud Computing",281,83.1,5,0
STU_01815,"Data Science, Python Programming",301,50.4,12,0
STU_01816,"Data Visualization, Web Development, Machine Learning",1230,100.0,30,1
STU_01817,"Data Visualization, Data Science, Web Development, Blockchain",1045,94.5,33,1
STU_01818,"Blockchain, Data Visualization, Cloud Computing",938,85.2,70,1
STU_01819,Machine Learning,427,64.3,14,0
STU_01820,"Deep Learning, Data Science, Machine Learning",112,84.0,11,0
STU_01821,"Cloud Computing, Python Programming, Data Science, Data Visualization",604,84.5,33,0
STU_01822,"Data Visualization, Blockchain",1413,89.1,54,1
STU_01823,"Data Visualization, Data Science",209,37.1,5,0
STU_01824,"Data Science, Artificial Intelligence, Cyber Security",216,50.5,1,1
STU_01825,"Cyber Security, Artificial Intelligence",292,58.2,18,0
STU_01826,"Data Science, Artificial Intelligence",531,45.5,9,1
STU_01827,"Data Visualization, Cyber Security, Machine Learning",842,85.2,48,1
STU_01828,"Cloud Computing, Machine Learning",174,44.4,7,0
STU_01829,"Deep Learning, Python Programming, Artificial Intelligence, Cyber Security, Data Visualization",238,63.1,4,0
STU_01830,"Python Programming, Web Development",203,69.2,10,0
STU_01831,"Python Programming, Data Visualization",1371,91.0,41,1
STU_01832,"Cloud Computing, Cyber Security",906,76.4,31,1
STU_01833,"Data Visualization, Deep Learning, Blockchain",388,53.2,13,0
STU_01834,"Artificial Intelligence, Deep Learning",191,71.0,3,0
STU_01835,"Deep Learning, Web Development, Machine Learning",225,4.8,7,1
STU_01836,"Data Visualization, Data Science, Python Programming",1269,89.3,34,1
STU_01837,"Cloud Computing, Artificial Intelligence",144,50.9,4,0
STU_01838,"Cyber Security, Blockchain",1205,77.2,57,1
STU_01839,"Deep Learning, Python Programming",1113,96.5,41,1
STU_01840,"Deep Learning, Cyber Security, Machine Learning",1104,80.7,59,1
STU_01841,"Machine Learning, Deep Learning, Data Visualization",1403,100.0,60,1
STU_01842,"Cyber Security, Machine Learning",639,81.3,55,1
STU_01843,"Artificial Intelligence, Data Science, Python Programming",147,30.9,5,0
STU_01844,"Cloud Computing, Blockchain",824,85.9,72,1
STU_01845,"Cyber Security, Machine Learning, Web Development, Deep Learning",1201,79.1,56,1
STU_01846,Data Science,1246,96.2,48,1
STU_01847,"Machine Learning, Web Development",1269,86.2,33,1
STU_01848,Data Science,1783,84.4,57,1
STU_01849,Data Visualization,1143,100.0,40,1
STU_01850,Cloud Computing,1085,100.0,62,1
STU_01851,"Machine Learning, Data Science, Cyber Security",344,58.9,6,0
STU_01852,"Artificial Intelligence, Machine Learning, Deep Learning",556,35.3,16,0
STU_01853,"Data Visualization, Blockchain, Web Development, Cyber Security",358,42.5,4,0
STU_01854,"Cloud Computing, Machine Learning",76,34.0,20,0
STU_01855,Web Development,1498,79.2,61,1
STU_01856,"Machine Learning, Deep Learning, Data Science",1481,78.7,40,1
STU_01857,"Web Development, Python Programming",258,54.9,7,0
STU_01858,"Artificial Intelligence, Data Visualization, Blockchain",174,65.7,8,0
STU_01859,"Data Science, Blockchain, Artificial Intelligence",388,76.3,17,0
STU_01860,"Cyber Security, Deep Learning, Data Science",501,59.4,10,0
STU_01861,"Cyber Security, Data Science, Cloud Computing",365,59.9,21,0
STU_01862,"Python Programming, Deep Learning, Cloud Computing, Cyber Security",10,85.7,1,1
STU_01863,"Web Development, Cyber Security, Artificial Intelligence",1232,80.7,40,1
STU_01864,"Data Visualization, Python Programming, Deep Learning, Machine Learning",1295,73.4,49,1
STU_01865,Artificial Intelligence,1183,87.5,35,0
STU_01866,"Data Science, Cyber Security, Data Visualization",223,79.1,16,0
STU_01867,Data Science,1127,93.6,39,1
STU_01868,"Deep Learning, Data Visualization",622,92.7,38,1
STU_01869,"Data Visualization, Machine Learning, Cloud Computing",55,63.3,1,1
STU_01870,"Blockchain, Data Visualization",415,69.5,11,0
STU_01871,"Web Development, Python Programming, Cloud Computing",1065,91.7,3,1
STU_01872,Data Science,1529,100.0,55,1
STU_01873,"Data Science, Artificial Intelligence, Blockchain",1345,100.0,21,1
STU_01874,Python Programming,399,79.1,1,1
STU_01875,"Machine Learning, Data Science",431,75.1,15,1
STU_01876,"Data Science, Python Programming, Machine Learning",184,67.0,20,0
STU_01877,Python Programming,159,77.2,2,0
STU_01878,"Deep Learning, Data Visualization",1360,81.9,13,1
STU_01879,"Python Programming, Machine Learning",110,55.8,18,0
STU_01880,"Web Development, Data Science",1259,70.4,62,1
STU_01881,"Machine Learning, Cyber Security",1180,100.0,20,1
STU_01882,"Cloud Computing, Cyber Security",392,51.7,9,0
STU_01883,Machine Learning,111,68.2,9,0
STU_01884,"Blockchain, Artificial Intelligence",463,19.5,11,0
STU_01885,"Web Development, Cyber Security, Cloud Computing",639,75.8,31,0
STU_01886,"Web Development, Data Science, Data Visualization, Artificial Intelligence",1618,100.0,39,1
STU_01887,Cloud Computing,1342,92.0,38,0
STU_01888,"Machine Learning, Blockchain",243,47.8,9,0
STU_01889,"Python Programming, Data Visualization",1374,85.9,65,1
STU_01890,"Blockchain, Cyber Security, Machine Learning",1221,84.3,42,1
STU_01891,"Machine Learning, Artificial Intelligence, Web Development",192,44.6,12,0
STU_01892,"Data Science, Python Programming",1358,52.8,50,1
STU_01893,"Machine Learning, Python Programming",224,55.1,7,0
STU_01894,"Data Science, Machine Learning, Cloud Computing",1659,98.7,33,0
STU_01895,"Machine Learning, Blockchain, Cloud Computing",418,69.0,6,0
STU_01896,"Data Visualization, Python Programming",134,72.5,6,0
STU_01897,"Blockchain, Cloud Computing",1113,74.7,27,1
STU_01898,Web Development,1796,100.0,43,1
STU_01899,"Deep Learning, Blockchain, Artificial Intelligence",1083,91.9,62,0
STU_01900,"Python Programming, Artificial Intelligence, Data Science",16,72.8,5,0
STU_01901,Data Science,972,80.5,36,1
STU_01902,"Deep Learning, Cloud Computing, Data Science",1391,85.4,55,1
STU_01903,"Cloud Computing, Data Visualization, Data Science",605,80.6,81,0
STU_01904,"Cloud Computing, Data Visualization, Data Science, Web Development, Machine Learning",213,53.8,14,0
STU_01905,"Artificial Intelligence, Deep Learning, Data Science, Machine Learning",264,68.0,9,1
STU_01906,"Data Visualization, Web Development, Python Programming",1348,86.4,45,1
STU_01907,"Cloud Computing, Machine Learning",1242,100.0,58,1
STU_01908,"Data Visualization, Machine Learning, Deep Learning",979,72.3,62,1
STU_01909,"Deep Learning, Cloud Computing, Machine Learning",786,100.0,71,1
STU_01910,"Machine Learning, Data Visualization",1225,73.9,18,1
STU_01911,"Machine Learning, Web Development",604,85.9,4,0
STU_01912,"Cloud Computing, Cyber Security",298,54.1,9,0
STU_01913,"Web Development, Cloud Computing, Blockchain, Cyber Security",545,71.2,14,0
STU_01914,"Deep Learning, Data Visualization, Data Science, Machine Learning",1141,78.7,64,1
STU_01915,"Blockchain, Web Development, Data Visualization, Artificial Intelligence, Cloud Computing",347,59.3,7,0
STU_01916,"Blockchain, Data Science",967,91.9,38,1
STU_01917,Web Development,1143,81.5,35,0
STU_01918,"Deep Learning, Artificial Intelligence, Data Visualization",195,53.2,10,1
STU_01919,"Cyber Security, Blockchain",159,51.7,15,1
STU_01920,"Blockchain, Artificial Intelligence, Cloud Computing",1511,92.2,72,0
STU_01921,"Cloud Computing, Data Visualization, Deep Learning, Blockchain, Machine Learning",615,36.9,13,0
STU_01922,Machine Learning,293,84.8,10,0
STU_01923,"Cloud Computing, Blockchain, Cyber Security",1450,86.7,40,0
